"Mother_ID","Infant_ID","Dyad_ID","Mother_sociality","Num_dep_offspr","Mother_age","Infant_age","Infant_sex","population","group","rdate","Num_males","Num_females","Scan_clust_ID","Num_scan","Num_scan_in_prox","p.scan.prox","Oustrous_0_1"
25,27,"25_27",0.402,1,15,3,1,"Tai",2,2018-05-12,1,6,554,1,1,1,0
25,27,"25_27",0.402,1,15,3,1,"Tai",2,2018-05-16,1,1,555,5,2,0.4,0
25,27,"25_27",0.402,1,15,3,1,"Tai",2,2018-05-16,2,3,556,1,1,1,0
25,27,"25_27",0.402,1,15,3,1,"Tai",2,2018-05-16,0,2,557,1,1,1,0
25,27,"25_27",0.402,1,15,3,1,"Tai",2,2018-05-16,0,3,558,3,1,0.333333333333333,0
25,27,"25_27",0.402,1,15,3,1,"Tai",2,2018-05-16,0,2,559,3,1,0.333333333333333,0
25,27,"25_27",0.402,1,15,3,1,"Tai",2,2018-05-16,0,1,560,2,2,1,0
26,26,"26_26",0.383,2,34,2,1,"Tai",2,2017-11-28,0,1,561,6,5,0.833333333333333,0
26,26,"26_26",0.383,2,34,2,1,"Tai",2,2017-11-28,3,4,562,3,3,1,0
26,26,"26_26",0.383,2,34,2,1,"Tai",2,2017-11-28,3,7,563,1,1,1,0
26,26,"26_26",0.383,2,34,2,1,"Tai",2,2017-11-28,2,4,564,1,0,0,0
26,26,"26_26",0.383,2,34,2,1,"Tai",2,2017-11-28,0,1,565,1,1,1,0
26,26,"26_26",0.383,2,34,2,1,"Tai",2,2017-11-28,0,2,566,9,9,1,0
26,26,"26_26",0.383,2,34,2,1,"Tai",2,2017-12-08,0,2,567,5,5,1,0
26,26,"26_26",0.383,2,34,2,1,"Tai",2,2017-12-08,0,3,568,1,1,1,0
26,26,"26_26",0.383,2,34,2,1,"Tai",2,2017-12-08,4,4,569,1,1,1,0
26,26,"26_26",0.383,2,34,2,1,"Tai",2,2017-12-08,1,2,570,1,1,1,0
26,26,"26_26",0.383,2,34,2,1,"Tai",2,2017-12-08,3,2,571,1,1,1,0
26,26,"26_26",0.383,2,34,2,1,"Tai",2,2017-12-08,4,3,572,1,1,1,0
26,26,"26_26",0.383,2,34,2,1,"Tai",2,2017-12-08,1,5,573,1,1,1,0
26,26,"26_26",0.383,2,34,2,1,"Tai",2,2017-12-08,2,4,574,1,1,1,0
26,26,"26_26",0.383,2,34,2,1,"Tai",2,2017-12-08,0,2,575,2,2,1,0
26,26,"26_26",0.383,2,34,2,1,"Tai",2,2017-12-08,0,3,576,1,1,1,0
26,26,"26_26",0.383,2,34,2,1,"Tai",2,2017-12-08,3,4,577,1,1,1,0
26,26,"26_26",0.383,2,34,2,1,"Tai",2,2017-12-08,4,8,578,4,3,0.75,0
26,26,"26_26",0.383,2,34,2,1,"Tai",2,2017-12-08,0,5,579,2,2,1,0
26,26,"26_26",0.383,2,35,2,1,"Tai",2,2018-01-02,3,8,580,2,2,1,0
26,26,"26_26",0.383,2,35,2,1,"Tai",2,2018-01-02,4,8,581,2,2,1,0
26,26,"26_26",0.383,2,35,2,1,"Tai",2,2018-01-02,0,1,582,2,0,0,0
26,26,"26_26",0.383,2,35,2,1,"Tai",2,2018-01-02,0,2,583,2,1,0.5,0
26,26,"26_26",0.383,2,35,2,1,"Tai",2,2018-01-02,0,1,584,8,7,0.875,0
26,26,"26_26",0.383,2,35,2,1,"Tai",2,2018-01-02,0,3,585,1,1,1,0
26,26,"26_26",0.383,2,35,2,1,"Tai",2,2018-01-02,0,2,586,4,4,1,0
26,26,"26_26",0.383,2,35,2,1,"Tai",2,2018-01-02,0,1,587,1,1,1,0
26,26,"26_26",0.383,2,35,2,1,"Tai",2,2018-01-02,0,2,588,1,1,1,0
26,26,"26_26",0.383,2,35,2,1,"Tai",2,2018-01-16,0,2,589,27,13,0.481481481481481,0
26,26,"26_26",0.383,2,35,2,1,"Tai",2,2018-02-13,0,4,590,7,5,0.714285714285714,1
26,26,"26_26",0.383,2,35,2,1,"Tai",2,2018-02-13,1,6,591,4,3,0.75,1
26,26,"26_26",0.383,2,35,2,1,"Tai",2,2018-02-13,3,8,592,1,1,1,1
26,26,"26_26",0.383,2,35,2,1,"Tai",2,2018-02-13,1,5,593,3,2,0.666666666666667,1
26,26,"26_26",0.383,2,35,2,1,"Tai",2,2018-02-13,3,6,594,2,1,0.5,1
26,26,"26_26",0.383,2,35,2,1,"Tai",2,2018-02-13,0,2,595,4,4,1,1
26,26,"26_26",0.383,2,35,2,1,"Tai",2,2018-02-13,0,1,596,3,3,1,1
26,26,"26_26",0.383,2,35,2,1,"Tai",2,2018-03-06,1,6,597,3,3,1,0
26,26,"26_26",0.383,2,35,2,1,"Tai",2,2018-03-06,1,7,598,1,1,1,0
26,26,"26_26",0.383,2,35,2,1,"Tai",2,2018-03-06,0,7,599,2,2,1,0
26,26,"26_26",0.383,2,35,2,1,"Tai",2,2018-03-06,0,2,600,2,2,1,0
26,26,"26_26",0.383,2,35,2,1,"Tai",2,2018-03-06,0,3,601,1,0,0,0
26,26,"26_26",0.383,2,35,2,1,"Tai",2,2018-03-06,3,6,602,4,3,0.75,0
26,26,"26_26",0.383,2,35,2,1,"Tai",2,2018-03-06,0,3,603,1,1,1,0
26,26,"26_26",0.383,2,35,2,1,"Tai",2,2018-03-06,3,6,604,2,2,1,0
26,26,"26_26",0.383,2,35,2,1,"Tai",2,2018-03-06,0,2,605,1,0,0,0
26,26,"26_26",0.383,2,35,2,1,"Tai",2,2018-03-06,0,3,606,1,1,1,0
26,26,"26_26",0.383,2,35,2,1,"Tai",2,2018-03-06,0,2,607,1,1,1,0
26,26,"26_26",0.383,2,35,2,1,"Tai",2,2018-03-06,0,3,608,11,7,0.636363636363636,0
26,26,"26_26",0.383,2,35,2,1,"Tai",2,2018-03-06,0,4,609,1,1,1,0
26,26,"26_26",0.383,2,35,2,1,"Tai",2,2018-03-06,0,3,610,2,2,1,0
26,26,"26_26",0.383,2,35,2,1,"Tai",2,2018-03-06,3,5,611,1,1,1,0
26,26,"26_26",0.383,2,35,2,1,"Tai",2,2018-03-06,0,2,612,1,1,1,0
26,26,"26_26",0.383,2,35,2,1,"Tai",2,2018-03-06,1,2,613,1,1,1,0
26,26,"26_26",0.383,2,35,2,1,"Tai",2,2018-03-06,0,1,614,3,3,1,0
26,26,"26_26",0.383,2,35,2,1,"Tai",2,2018-03-26,4,8,615,7,7,1,1
26,26,"26_26",0.383,2,35,2,1,"Tai",2,2018-03-26,0,3,616,1,1,1,1
26,26,"26_26",0.383,2,35,2,1,"Tai",2,2018-03-26,3,4,617,1,1,1,1
26,26,"26_26",0.383,2,35,2,1,"Tai",2,2018-03-26,2,4,618,1,1,1,1
26,26,"26_26",0.383,2,35,2,1,"Tai",2,2018-03-26,0,1,619,1,1,1,0
26,26,"26_26",0.383,2,35,2,1,"Tai",2,2018-03-26,4,8,620,1,1,1,1
26,26,"26_26",0.383,2,35,2,1,"Tai",2,2018-03-26,4,9,621,1,1,1,1
26,26,"26_26",0.383,2,35,2,1,"Tai",2,2018-03-26,4,8,622,1,1,1,1
26,26,"26_26",0.383,2,35,2,1,"Tai",2,2018-03-26,4,9,623,1,0,0,1
26,26,"26_26",0.383,2,35,2,1,"Tai",2,2018-03-26,4,8,624,6,3,0.5,1
26,26,"26_26",0.383,2,35,2,1,"Tai",2,2018-03-26,4,9,625,6,4,0.666666666666667,1
26,26,"26_26",0.383,2,35,2,1,"Tai",2,2018-03-26,4,8,626,2,2,1,1
26,26,"26_26",0.383,2,35,2,1,"Tai",2,2018-03-26,0,3,627,1,0,0,1
26,26,"26_26",0.383,2,35,2,1,"Tai",2,2018-03-26,0,2,628,4,4,1,1
26,26,"26_26",0.383,2,35,2,1,"Tai",2,2018-03-26,0,3,629,1,1,1,1
26,26,"26_26",0.383,2,35,2,1,"Tai",2,2018-03-26,1,5,630,1,1,1,1
25,27,"25_27",0.402,1,14,2,1,"Tai",2,2017-03-13,4,7,631,1,0,0,0
25,27,"25_27",0.402,1,14,2,1,"Tai",2,2017-03-13,3,6,632,2,0,0,0
25,27,"25_27",0.402,1,14,2,1,"Tai",2,2017-03-13,0,2,633,4,2,0.5,0
25,27,"25_27",0.402,1,14,2,1,"Tai",2,2017-03-13,0,1,634,1,1,1,0
25,27,"25_27",0.402,1,14,2,1,"Tai",2,2017-03-13,0,2,635,5,0,0,0
25,27,"25_27",0.402,1,14,2,1,"Tai",2,2017-03-13,0,1,636,2,0,0,0
25,27,"25_27",0.402,1,14,2,1,"Tai",2,2017-03-13,0,2,637,1,1,1,0
25,27,"25_27",0.402,1,14,2,1,"Tai",2,2017-03-28,0,4,638,1,0,0,0
25,27,"25_27",0.402,1,14,2,1,"Tai",2,2017-03-28,1,6,639,1,1,1,0
25,27,"25_27",0.402,1,14,2,1,"Tai",2,2017-03-28,1,5,640,4,3,0.75,0
25,27,"25_27",0.402,1,14,2,1,"Tai",2,2017-03-28,0,3,641,2,2,1,0
25,27,"25_27",0.402,1,14,2,1,"Tai",2,2017-03-28,0,4,642,1,1,1,0
25,27,"25_27",0.402,1,14,2,1,"Tai",2,2017-03-28,0,2,643,8,6,0.75,0
25,27,"25_27",0.402,1,14,2,1,"Tai",2,2017-03-28,0,1,644,5,5,1,0
25,27,"25_27",0.402,1,14,3,1,"Tai",2,2017-11-28,0,3,645,2,2,1,0
25,27,"25_27",0.402,1,14,3,1,"Tai",2,2017-11-28,0,6,646,1,1,1,0
25,27,"25_27",0.402,1,14,3,1,"Tai",2,2017-11-28,0,5,647,2,0,0,0
25,27,"25_27",0.402,1,14,3,1,"Tai",2,2017-11-28,0,1,648,3,3,1,0
25,27,"25_27",0.402,1,14,3,1,"Tai",2,2017-11-28,0,3,649,1,1,1,0
25,27,"25_27",0.402,1,14,3,1,"Tai",2,2017-11-28,0,6,650,1,0,0,0
25,27,"25_27",0.402,1,14,3,1,"Tai",2,2017-11-28,0,4,651,1,1,1,0
25,27,"25_27",0.402,1,14,3,1,"Tai",2,2017-12-16,3,6,652,1,0,0,1
25,27,"25_27",0.402,1,14,3,1,"Tai",2,2017-12-16,4,6,653,5,2,0.4,1
25,27,"25_27",0.402,1,14,3,1,"Tai",2,2017-12-16,1,2,654,1,1,1,0
25,27,"25_27",0.402,1,14,3,1,"Tai",2,2017-12-16,2,3,655,1,1,1,1
25,27,"25_27",0.402,1,14,3,1,"Tai",2,2017-12-16,1,2,656,4,3,0.75,1
25,27,"25_27",0.402,1,14,3,1,"Tai",2,2017-12-20,0,4,657,3,3,1,1
25,27,"25_27",0.402,1,14,3,1,"Tai",2,2017-12-20,0,3,658,1,1,1,0
25,27,"25_27",0.402,1,14,3,1,"Tai",2,2017-12-20,0,2,659,1,0,0,0
25,27,"25_27",0.402,1,14,3,1,"Tai",2,2017-12-20,0,3,660,2,0,0,0
25,27,"25_27",0.402,1,14,3,1,"Tai",2,2017-12-20,1,4,661,1,1,1,0
25,27,"25_27",0.402,1,14,3,1,"Tai",2,2017-12-20,0,5,662,1,0,0,0
25,27,"25_27",0.402,1,14,3,1,"Tai",2,2017-12-28,0,3,663,1,0,0,0
25,27,"25_27",0.402,1,14,3,1,"Tai",2,2017-12-28,0,4,664,1,1,1,0
25,27,"25_27",0.402,1,14,3,1,"Tai",2,2017-12-28,2,5,665,1,0,0,0
25,27,"25_27",0.402,1,14,3,1,"Tai",2,2017-12-28,3,5,666,2,1,0.5,0
25,27,"25_27",0.402,1,14,3,1,"Tai",2,2017-12-28,3,7,667,1,1,1,0
25,27,"25_27",0.402,1,14,3,1,"Tai",2,2017-12-28,4,8,668,1,0,0,1
25,27,"25_27",0.402,1,14,3,1,"Tai",2,2017-12-28,1,6,669,2,1,0.5,1
25,27,"25_27",0.402,1,14,3,1,"Tai",2,2017-12-28,2,6,670,1,0,0,1
25,27,"25_27",0.402,1,14,3,1,"Tai",2,2017-12-28,4,8,671,2,2,1,1
25,27,"25_27",0.402,1,14,3,1,"Tai",2,2017-12-28,1,4,672,1,1,1,0
25,27,"25_27",0.402,1,15,3,1,"Tai",2,2018-01-08,0,1,673,3,3,1,0
25,27,"25_27",0.402,1,15,3,1,"Tai",2,2018-01-08,0,2,674,11,7,0.636363636363636,0
25,27,"25_27",0.402,1,15,3,1,"Tai",2,2018-01-08,0,1,675,5,5,1,0
25,27,"25_27",0.402,1,15,3,1,"Tai",2,2018-01-08,0,2,676,1,1,1,0
25,27,"25_27",0.402,1,15,3,1,"Tai",2,2018-01-08,1,2,677,2,2,1,0
25,27,"25_27",0.402,1,15,3,1,"Tai",2,2018-01-08,0,2,678,2,2,1,0
25,27,"25_27",0.402,1,15,3,1,"Tai",2,2018-01-08,0,1,679,2,2,1,0
25,27,"25_27",0.402,1,15,3,1,"Tai",2,2018-01-08,0,2,680,2,2,1,0
25,27,"25_27",0.402,1,15,3,1,"Tai",2,2018-01-17,0,2,681,1,1,1,0
25,27,"25_27",0.402,1,15,3,1,"Tai",2,2018-01-17,0,1,682,1,0,0,0
25,27,"25_27",0.402,1,15,3,1,"Tai",2,2018-01-17,0,2,683,10,6,0.6,0
25,27,"25_27",0.402,1,15,3,1,"Tai",2,2018-01-17,0,1,684,1,0,0,0
25,27,"25_27",0.402,1,15,3,1,"Tai",2,2018-01-17,0,2,685,28,18,0.642857142857143,0
25,27,"25_27",0.402,1,15,3,1,"Tai",2,2018-02-02,0,1,686,1,1,1,0
25,27,"25_27",0.402,1,15,3,1,"Tai",2,2018-02-02,3,8,687,1,1,1,1
25,27,"25_27",0.402,1,15,3,1,"Tai",2,2018-02-02,2,8,688,1,1,1,1
25,27,"25_27",0.402,1,15,3,1,"Tai",2,2018-02-02,0,2,689,1,1,1,0
25,27,"25_27",0.402,1,15,3,1,"Tai",2,2018-02-02,1,3,690,10,10,1,0
25,27,"25_27",0.402,1,15,3,1,"Tai",2,2018-02-02,3,8,691,2,1,0.5,1
25,27,"25_27",0.402,1,15,3,1,"Tai",2,2018-02-14,0,2,692,18,8,0.444444444444444,1
25,27,"25_27",0.402,1,15,3,1,"Tai",2,2018-03-11,0,2,693,1,1,1,0
25,27,"25_27",0.402,1,15,3,1,"Tai",2,2018-03-11,0,5,694,1,0,0,0
25,27,"25_27",0.402,1,15,3,1,"Tai",2,2018-03-11,0,2,695,1,1,1,0
25,27,"25_27",0.402,1,15,3,1,"Tai",2,2018-03-11,0,4,696,1,0,0,0
25,27,"25_27",0.402,1,15,3,1,"Tai",2,2018-03-11,4,8,697,2,0,0,0
25,27,"25_27",0.402,1,15,3,1,"Tai",2,2018-03-11,0,1,698,1,1,1,0
25,27,"25_27",0.402,1,15,3,1,"Tai",2,2018-03-17,0,1,699,1,1,1,0
25,27,"25_27",0.402,1,15,3,1,"Tai",2,2018-03-17,0,2,700,1,0,0,0
25,27,"25_27",0.402,1,15,3,1,"Tai",2,2018-03-17,1,2,701,3,0,0,0
25,27,"25_27",0.402,1,15,3,1,"Tai",2,2018-03-17,0,2,702,1,1,1,0
25,27,"25_27",0.402,1,15,3,1,"Tai",2,2018-03-17,2,7,703,1,1,1,1
25,27,"25_27",0.402,1,15,3,1,"Tai",2,2018-03-17,2,8,704,1,1,1,1
25,27,"25_27",0.402,1,15,3,1,"Tai",2,2018-03-17,0,1,705,3,0,0,0
25,27,"25_27",0.402,1,15,3,1,"Tai",2,2018-04-22,3,6,706,1,0,0,1
25,27,"25_27",0.402,1,15,3,1,"Tai",2,2018-04-22,0,2,707,1,1,1,1
25,27,"25_27",0.402,1,15,3,1,"Tai",2,2018-04-22,1,3,708,3,1,0.333333333333333,1
25,27,"25_27",0.402,1,15,3,1,"Tai",2,2018-04-22,3,8,709,1,1,1,1
31,32,"31_32",0.46,2,22,1,0,"Tai",2,2017-03-17,3,4,710,1,1,1,0
31,32,"31_32",0.46,2,22,1,0,"Tai",2,2017-03-17,0,3,711,2,2,1,0
31,32,"31_32",0.46,2,22,1,0,"Tai",2,2017-03-17,0,4,712,1,1,1,0
31,32,"31_32",0.46,2,22,1,0,"Tai",2,2017-03-17,3,6,713,1,1,1,0
31,32,"31_32",0.46,2,22,1,0,"Tai",2,2017-03-17,4,7,714,5,0,0,0
31,32,"31_32",0.46,2,22,1,0,"Tai",2,2017-03-20,2,3,715,1,0,0,0
31,32,"31_32",0.46,2,22,1,0,"Tai",2,2017-03-20,2,4,716,3,3,1,0
31,32,"31_32",0.46,2,22,1,0,"Tai",2,2017-03-20,2,5,717,3,1,0.333333333333333,0
31,32,"31_32",0.46,2,22,1,0,"Tai",2,2017-03-21,0,4,718,8,3,0.375,0
31,32,"31_32",0.46,2,22,1,0,"Tai",2,2017-03-25,0,2,719,7,7,1,0
31,32,"31_32",0.46,2,22,1,0,"Tai",2,2017-04-02,0,6,720,3,2,0.666666666666667,0
31,32,"31_32",0.46,2,22,1,0,"Tai",2,2017-04-02,0,7,721,1,1,1,0
31,32,"31_32",0.46,2,22,1,0,"Tai",2,2017-04-02,0,6,722,1,1,1,0
31,32,"31_32",0.46,2,22,1,0,"Tai",2,2017-04-02,0,1,723,5,1,0.2,0
31,32,"31_32",0.46,2,22,1,0,"Tai",2,2017-04-02,0,4,724,1,1,1,0
31,32,"31_32",0.46,2,22,1,0,"Tai",2,2017-04-02,0,5,725,6,3,0.5,0
31,32,"31_32",0.46,2,22,1,0,"Tai",2,2017-04-02,0,6,726,2,2,1,0
31,32,"31_32",0.46,2,22,2,0,"Tai",2,2017-11-17,0,2,727,5,2,0.4,0
31,32,"31_32",0.46,2,22,2,0,"Tai",2,2017-11-17,1,5,728,1,0,0,0
31,32,"31_32",0.46,2,22,2,0,"Tai",2,2017-11-17,1,4,729,1,0,0,0
31,32,"31_32",0.46,2,22,2,0,"Tai",2,2017-11-17,1,3,730,6,5,0.833333333333333,0
31,32,"31_32",0.46,2,22,2,0,"Tai",2,2017-11-17,0,3,731,1,0,0,0
31,32,"31_32",0.46,2,22,2,0,"Tai",2,2017-11-17,0,2,732,1,1,1,0
31,32,"31_32",0.46,2,22,2,0,"Tai",2,2017-12-07,0,1,733,4,0,0,0
31,32,"31_32",0.46,2,22,2,0,"Tai",2,2017-12-07,0,2,734,4,2,0.5,0
31,32,"31_32",0.46,2,22,2,0,"Tai",2,2017-12-07,0,5,735,1,1,1,0
31,32,"31_32",0.46,2,22,2,0,"Tai",2,2017-12-11,0,1,736,3,1,0.333333333333333,0
31,32,"31_32",0.46,2,22,2,0,"Tai",2,2017-12-11,0,2,737,7,0,0,0
31,32,"31_32",0.46,2,22,2,0,"Tai",2,2017-12-11,0,1,738,3,3,1,0
31,32,"31_32",0.46,2,22,2,0,"Tai",2,2017-12-11,1,1,739,1,0,0,0
31,32,"31_32",0.46,2,22,2,0,"Tai",2,2017-12-11,3,4,740,1,1,1,0
31,32,"31_32",0.46,2,22,2,0,"Tai",2,2017-12-23,4,9,741,1,0,0,1
31,32,"31_32",0.46,2,22,2,0,"Tai",2,2017-12-23,0,1,742,3,3,1,0
31,32,"31_32",0.46,2,22,2,0,"Tai",2,2017-12-23,1,2,743,1,0,0,1
31,32,"31_32",0.46,2,22,2,0,"Tai",2,2017-12-23,0,1,744,10,10,1,0
31,32,"31_32",0.46,2,22,2,0,"Tai",2,2017-12-23,0,2,745,4,0,0,0
31,32,"31_32",0.46,2,23,2,0,"Tai",2,2018-01-10,0,3,746,5,0,0,1
31,32,"31_32",0.46,2,23,2,0,"Tai",2,2018-01-10,1,5,747,3,1,0.333333333333333,1
31,32,"31_32",0.46,2,23,2,0,"Tai",2,2018-01-10,1,4,748,3,1,0.333333333333333,1
31,32,"31_32",0.46,2,23,2,0,"Tai",2,2018-01-10,0,3,749,4,2,0.5,0
31,32,"31_32",0.46,2,23,2,0,"Tai",2,2018-01-10,0,2,750,1,1,1,1
31,32,"31_32",0.46,2,23,2,0,"Tai",2,2018-01-10,2,3,751,1,1,1,1
31,32,"31_32",0.46,2,23,2,0,"Tai",2,2018-01-10,1,3,752,1,1,1,1
31,32,"31_32",0.46,2,23,2,0,"Tai",2,2018-01-10,0,1,753,1,0,0,0
31,32,"31_32",0.46,2,23,2,0,"Tai",2,2018-01-10,1,3,754,1,1,1,1
31,32,"31_32",0.46,2,23,2,0,"Tai",2,2018-01-10,1,5,755,1,1,1,1
31,32,"31_32",0.46,2,23,2,0,"Tai",2,2018-01-10,1,6,756,1,1,1,1
31,32,"31_32",0.46,2,23,2,0,"Tai",2,2018-01-10,1,7,757,1,0,0,1
31,32,"31_32",0.46,2,23,2,0,"Tai",2,2018-01-24,0,5,758,1,0,0,0
31,32,"31_32",0.46,2,23,2,0,"Tai",2,2018-01-24,0,4,759,1,0,0,0
31,32,"31_32",0.46,2,23,2,0,"Tai",2,2018-01-24,0,1,760,8,4,0.5,0
31,32,"31_32",0.46,2,23,2,0,"Tai",2,2018-01-24,1,3,761,1,1,1,1
31,32,"31_32",0.46,2,23,2,0,"Tai",2,2018-01-24,2,3,762,1,1,1,1
31,32,"31_32",0.46,2,23,2,0,"Tai",2,2018-01-24,1,6,763,1,0,0,1
31,32,"31_32",0.46,2,23,2,0,"Tai",2,2018-01-24,3,7,764,1,1,1,1
31,32,"31_32",0.46,2,23,2,0,"Tai",2,2018-01-24,3,8,765,1,1,1,1
31,32,"31_32",0.46,2,23,2,0,"Tai",2,2018-01-24,3,6,766,1,0,0,1
31,32,"31_32",0.46,2,23,2,0,"Tai",2,2018-01-24,1,5,767,1,1,1,1
31,32,"31_32",0.46,2,23,2,0,"Tai",2,2018-01-24,2,5,768,1,1,1,1
31,32,"31_32",0.46,2,23,2,0,"Tai",2,2018-02-04,2,3,769,1,1,1,1
31,32,"31_32",0.46,2,23,2,0,"Tai",2,2018-02-04,2,5,770,1,0,0,1
31,32,"31_32",0.46,2,23,2,0,"Tai",2,2018-02-04,2,7,771,1,0,0,1
31,32,"31_32",0.46,2,23,2,0,"Tai",2,2018-02-04,2,6,772,2,0,0,1
31,32,"31_32",0.46,2,23,2,0,"Tai",2,2018-02-04,2,7,773,1,0,0,1
31,32,"31_32",0.46,2,23,2,0,"Tai",2,2018-02-04,2,6,774,1,0,0,1
31,32,"31_32",0.46,2,23,2,0,"Tai",2,2018-02-04,2,7,775,1,1,1,1
31,32,"31_32",0.46,2,23,2,0,"Tai",2,2018-02-04,2,8,776,1,0,0,1
31,32,"31_32",0.46,2,23,2,0,"Tai",2,2018-02-04,0,1,777,1,1,1,0
31,32,"31_32",0.46,2,23,2,0,"Tai",2,2018-02-04,1,2,778,1,1,1,1
31,32,"31_32",0.46,2,23,2,0,"Tai",2,2018-02-04,2,2,779,2,1,0.5,1
31,32,"31_32",0.46,2,23,2,0,"Tai",2,2018-02-04,1,2,780,1,1,1,1
31,32,"31_32",0.46,2,23,2,0,"Tai",2,2018-02-04,1,1,781,1,1,1,0
31,32,"31_32",0.46,2,23,2,0,"Tai",2,2018-02-04,0,1,782,1,1,1,0
31,32,"31_32",0.46,2,23,2,0,"Tai",2,2018-02-04,1,1,783,1,1,1,0
31,32,"31_32",0.46,2,23,2,0,"Tai",2,2018-02-04,0,2,784,1,0,0,0
31,32,"31_32",0.46,2,23,2,0,"Tai",2,2018-02-04,1,5,785,1,1,1,1
31,32,"31_32",0.46,2,23,2,0,"Tai",2,2018-02-04,0,1,786,1,0,0,0
31,32,"31_32",0.46,2,23,2,0,"Tai",2,2018-02-04,2,6,787,2,1,0.5,1
31,32,"31_32",0.46,2,23,2,0,"Tai",2,2018-02-04,2,7,788,4,1,0.25,1
31,32,"31_32",0.46,2,23,2,0,"Tai",2,2018-02-23,0,2,789,2,0,0,0
31,32,"31_32",0.46,2,23,2,0,"Tai",2,2018-02-23,0,1,790,17,8,0.470588235294118,0
31,32,"31_32",0.46,2,23,2,0,"Tai",2,2018-04-23,1,1,791,1,1,1,0
31,32,"31_32",0.46,2,23,2,0,"Tai",2,2018-05-14,0,1,792,1,0,0,0
31,32,"31_32",0.46,2,23,2,0,"Tai",2,2018-05-14,0,2,793,1,1,1,0
31,32,"31_32",0.46,2,23,2,0,"Tai",2,2018-05-14,1,2,794,1,1,1,0
31,32,"31_32",0.46,2,23,2,0,"Tai",2,2018-05-14,0,5,795,1,0,0,0
31,32,"31_32",0.46,2,23,2,0,"Tai",2,2018-05-14,0,2,796,1,1,1,0
31,32,"31_32",0.46,2,23,2,0,"Tai",2,2018-05-14,1,5,797,1,0,0,0
34,34,"34_34",0.452,1,41,3,0,"Tai",2,2017-03-06,1,6,798,1,1,1,0
34,34,"34_34",0.452,1,41,3,0,"Tai",2,2017-03-06,0,3,799,4,4,1,0
34,34,"34_34",0.452,1,41,3,0,"Tai",2,2017-03-06,0,4,800,1,1,1,0
34,34,"34_34",0.452,1,41,3,0,"Tai",2,2017-03-06,1,5,801,1,1,1,0
34,34,"34_34",0.452,1,41,3,0,"Tai",2,2017-03-06,2,5,802,1,0,0,0
34,34,"34_34",0.452,1,41,3,0,"Tai",2,2017-03-06,3,7,803,1,0,0,0
34,34,"34_34",0.452,1,41,3,0,"Tai",2,2017-03-06,0,1,804,1,1,1,0
34,34,"34_34",0.452,1,41,3,0,"Tai",2,2017-03-06,4,4,805,3,0,0,0
34,34,"34_34",0.452,1,41,3,0,"Tai",2,2017-03-25,0,1,806,5,3,0.6,0
34,34,"34_34",0.452,1,41,3,0,"Tai",2,2017-03-25,0,4,807,1,1,1,0
34,34,"34_34",0.452,1,41,3,0,"Tai",2,2017-03-25,0,3,808,4,2,0.5,0
34,34,"34_34",0.452,1,41,3,0,"Tai",2,2017-03-25,0,5,809,4,0,0,0
34,34,"34_34",0.452,1,41,3,0,"Tai",2,2017-03-26,0,6,810,6,0,0,0
34,34,"34_34",0.452,1,41,3,0,"Tai",2,2017-03-26,2,6,811,2,1,0.5,0
34,34,"34_34",0.452,1,41,3,0,"Tai",2,2017-03-26,1,4,812,1,0,0,0
34,34,"34_34",0.452,1,41,3,0,"Tai",2,2017-03-26,0,2,813,1,1,1,0
34,34,"34_34",0.452,1,41,3,0,"Tai",2,2017-03-26,1,1,814,1,1,1,0
34,34,"34_34",0.452,1,41,3,0,"Tai",2,2017-03-26,2,2,815,1,1,1,0
34,34,"34_34",0.452,1,41,3,0,"Tai",2,2017-03-26,2,4,816,1,0,0,0
34,34,"34_34",0.452,1,41,3,0,"Tai",2,2017-03-26,2,5,817,1,0,0,0
34,34,"34_34",0.452,1,41,3,0,"Tai",2,2017-03-26,2,6,818,2,1,0.5,0
34,34,"34_34",0.452,1,41,3,0,"Tai",2,2017-03-26,1,3,819,1,0,0,0
34,34,"34_34",0.452,1,41,3,0,"Tai",2,2017-03-26,0,1,820,1,1,1,0
34,34,"34_34",0.452,1,41,3,0,"Tai",2,2017-03-26,2,5,821,2,1,0.5,0
34,34,"34_34",0.452,1,41,4,0,"Tai",2,2017-11-25,0,1,822,5,3,0.6,0
34,34,"34_34",0.452,1,41,4,0,"Tai",2,2017-11-25,0,3,823,4,2,0.5,0
34,34,"34_34",0.452,1,41,4,0,"Tai",2,2017-11-25,0,2,824,1,1,1,0
34,34,"34_34",0.452,1,41,4,0,"Tai",2,2017-11-25,3,4,825,2,1,0.5,0
34,34,"34_34",0.452,1,41,4,0,"Tai",2,2017-11-25,3,5,826,1,0,0,0
34,34,"34_34",0.452,1,41,4,0,"Tai",2,2017-11-25,1,4,827,1,1,1,0
34,34,"34_34",0.452,1,41,4,0,"Tai",2,2017-11-25,0,2,828,1,1,1,0
34,34,"34_34",0.452,1,41,4,0,"Tai",2,2017-11-28,0,2,829,4,0,0,0
34,34,"34_34",0.452,1,41,4,0,"Tai",2,2017-11-28,1,1,830,1,0,0,0
34,34,"34_34",0.452,1,41,4,0,"Tai",2,2017-12-12,2,4,831,1,1,1,0
34,34,"34_34",0.452,1,41,4,0,"Tai",2,2017-12-12,2,1,832,1,0,0,0
